Frame,T,Caos_Original,Caos_Fenix,Ruido_Vibracional,Fluxo_Qiskit,q0_x,q0_y,q0_z,q0_S,q0_VR_Ganho,q0_Torque,q1_x,q1_y,q1_z,q1_S,q1_VR_Ganho,q1_Torque,q2_x,q2_y,q2_z,q2_S,q2_VR_Ganho,q2_Torque,q3_x,q3_y,q3_z,q3_S,q3_VR_Ganho,q3_Torque,q4_x,q4_y,q4_z,q4_S,q4_VR_Ganho,q4_Torque,q5_x,q5_y,q5_z,q5_S,q5_VR_Ganho,q5_Torque,q6_x,q6_y,q6_z,q6_S,q6_VR_Ganho,q6_Torque,q7_x,q7_y,q7_z,q7_S,q7_VR_Ganho,q7_Torque,q8_x,q8_y,q8_z,q8_S,q8_VR_Ganho,q8_Torque,q9_x,q9_y,q9_z,q9_S,q9_VR_Ganho,q9_Torque,q10_x,q10_y,q10_z,q10_S,q10_VR_Ganho,q10_Torque,q11_x,q11_y,q11_z,q11_S,q11_VR_Ganho,q11_Torque,q12_x,q12_y,q12_z,q12_S,q12_VR_Ganho,q12_Torque,q13_x,q13_y,q13_z,q13_S,q13_VR_Ganho,q13_Torque
108,5.40000000,0.90000000,0.90000000,-0.13969726,-0.05000000,-19.28942979,11.74952092,-0.00000193,0.97293419,0.56004314,-0.17935859,-22.48552264,2.12952848,-0.00000193,0.97321011,0.56873935,-0.19090701,-21.48694933,-6.96076254,-0.00000193,0.98077973,0.86254662,-0.64875058,-15.80161938,-16.13841811,-0.00000193,0.97929039,0.79543342,-0.53384071,-8.29355704,-21.00827360,-0.00000193,0.97024474,0.48152641,-0.08147707,2.86755795,-22.40349433,-0.00000193,0.97902366,0.78394003,-0.51471719,12.25612312,-18.97157610,-0.00000193,0.97284461,0.55724631,-0.17567306,19.20735376,-11.88320060,-0.00000193,0.97248661,0.54619925,-0.16125362,22.25332269,-3.86419280,-0.00000193,0.98192695,0.91779728,-0.74729005,22.08798145,4.71686001,-0.00000193,0.96729656,0.40730187,-0.00073287,15.97022749,15.97135954,-0.00000193,0.97208453,0.53403524,-0.14563491,6.78831223,21.54190572,-0.00000193,0.97447228,0.61014687,-0.24768571,-2.14709220,22.48380792,-0.00000193,0.97121808,0.50867522,-0.11397095,-12.37862978,18.89188294,-0.00000193,0.97330616,0.57179594,-0.19499780
109,5.45000000,0.90833333,0.90833333,-0.22199396,-0.05000000,-19.50943570,11.56554942,-0.00000185,0.95898983,0.91091738,-0.74242522,-22.67817386,0.25882551,-0.00000185,0.95002626,0.56818745,-0.19490502,-20.38003327,-9.95122822,-0.00000185,0.95411606,0.70615154,-0.39573292,-14.23358107,-17.65728604,-0.00000185,0.95536927,0.75427382,-0.47242697,-4.93912960,-22.13544332,-0.00000185,0.95421818,0.70996359,-0.40169153,4.89048194,-22.14628611,-0.00000185,0.95551714,0.76014818,-0.48200345,13.21484176,-18.43179371,-0.00000185,0.94769559,0.50120545,-0.10905937,20.51300910,-9.67404235,-0.00000185,0.95274265,0.65669162,-0.32032930,22.44667771,-3.24106529,-0.00000185,0.94421962,0.41479651,-0.01176616,20.80961199,9.01873652,-0.00000185,0.95735416,0.83675093,-0.61091562,16.73505878,15.30669877,-0.00000185,0.94380328,0.40542964,-0.00224016,5.84889037,21.91243153,-0.00000185,0.94843650,0.52165995,-0.13437647,-1.73661389,22.61286825,-0.00000185,0.94408227,0.41168443,-0.00857751,-12.25256980,19.08492734,-0.00000185,0.94560126,0.44733833,-0.04647543
110,5.50000000,0.91666667,0.91666667,-0.24993879,-0.05000000,-19.85077503,11.15438904,-0.00000176,0.94830506,0.98287497,-0.88399118,-22.74706323,-1.01264963,-0.00000176,0.93507509,0.51694603,-0.13277752,-19.65025672,-11.50358456,-0.00000176,0.94240393,0.74090203,-0.45697340,-14.82437391,-17.28256541,-0.00000176,0.93150330,0.43215661,-0.03357832,-6.73259381,-21.75130514,-0.00000176,0.93011017,0.40271493,-0.00287551,6.96795747,-21.67744319,-0.00000176,0.94166972,0.71498645,-0.41553223,13.69186635,-18.19354604,-0.00000176,0.94738575,0.94092659,-0.80522288,20.62614603,-9.64437764,-0.00000176,0.93341484,0.47578999,-0.08273414,22.69169544,1.88299119,-0.00000176,0.93805592,0.59917600,-0.24234678,20.34490251,10.22522176,-0.00000176,0.94594526,0.87850256,-0.69149590,12.53188492,19.01085630,-0.00000176,0.93949348,0.64299841,-0.30545873,3.88989008,22.43516663,-0.00000176,0.94438957,0.81538858,-0.58102647,-7.06862900,21.64477610,-0.00000176,0.94021371,0.66604753,-0.33986568,-15.11143565,17.03230912,-0.00000176,0.93555207,0.52936289,-0.14853159
111,5.55000000,0.92500000,0.92500000,-0.21668989,0.05000000,-21.64971211,7.32871395,-0.00000167,0.93940730,0.50613319,-0.12351906,-22.59120147,-3.47358542,-0.00000167,0.94911654,0.77696256,-0.52261368,-20.38339549,-10.34085971,-0.00000167,0.93474072,0.40962905,-0.01331160,-13.38552622,-18.52686583,-0.00000167,0.93579438,0.42980917,-0.03463662,-2.90091378,-22.67164818,-0.00000167,0.93802763,0.47563000,-0.08650994,8.83065947,-21.08182571,-0.00000167,0.94401104,0.62137005,-0.27910172,16.47344277,-15.84471465,-0.00000167,0.95045905,0.82342168,-0.60168506,21.63306500,-7.37770082,-0.00000167,0.93927317,0.50309084,-0.11974340,22.64783439,3.08297361,-0.00000167,0.95025511,0.81620397,-0.58922500,19.90189359,11.23976538,-0.00000167,0.93654299,0.44469678,-0.05097887,11.63573083,19.67309720,-0.00000167,0.94048998,0.53131499,-0.15546265,1.47353442,22.80912878,-0.00000167,0.94849261,0.75619943,-0.48816444,-8.50152277,21.21678601,-0.00000167,0.94877902,0.76566659,-0.50380214,-15.70427541,16.60705101,-0.00000167,0.93740087,0.46233819,-0.07098804
112,5.60000000,0.93333333,0.93333333,-0.13038775,-0.05000000,-22.50718568,4.43016795,-0.00000158,0.96781572,0.60444694,-0.25984687,-22.19136739,-5.80886832,-0.00000158,0.96812535,0.61192301,-0.27058288,-18.24523226,-13.90358567,-0.00000158,0.97641952,0.84651970,-0.64903641,-10.79561570,-20.23987905,-0.00000158,0.97734520,0.87725263,-0.70388389,0.59271786,-22.93138912,-0.00000158,0.96713820,0.58837896,-0.23708688,8.10343928,-21.46009377,-0.00000158,0.95944392,0.43135963,-0.03990948,16.10135261,-16.33854512,-0.00000158,0.95804762,0.40736641,-0.01437641,21.83392696,-7.03401174,-0.00000158,0.97914344,0.93988619,-0.81895747,22.36706705,5.09065126,-0.00000158,0.96446493,0.52871543,-0.15651478,17.50755573,14.82178506,-0.00000158,0.96768391,0.60129004,-0.25534111,9.20617803,21.01060633,-0.00000158,0.97051867,0.67262342,-0.36103982,-0.42091535,22.93518967,-0.00000158,0.96620527,0.56689207,-0.20733906,-10.34041735,20.47622655,-0.00000158,0.96625943,0.56811949,-0.20901674,-18.27446260,13.86520760,-0.00000158,0.96690352,0.58290478,-0.22943243
113,5.65000000,0.94166667,0.94166667,-0.01216214,-0.05000000,-22.51826703,4.75770364,-0.00000148,0.99920551,0.44627373,-0.06017729,-21.86315610,-7.19212073,-0.00000148,0.98608655,0.78175190,-0.54366844,-16.18792828,-16.36055421,-0.00000148,0.99214772,0.61851097,-0.28527354,-7.49970061,-21.75938994,-0.00000148,0.99230765,0.61473840,-0.27977248,2.72732489,-22.85348605,-0.00000148,0.98940230,0.68734325,-0.38954848,11.98919125,-19.64618619,-0.00000148,0.99493195,0.55627181,-0.19757018,19.16131215,-12.74974217,-0.00000148,0.99617862,0.53063546,-0.16342865,22.76831917,-3.36588373,-0.00000148,0.98499778,0.81574764,-0.60203516,22.26427327,5.83355952,-0.00000148,0.98275724,0.89085876,-0.73593600,16.14135744,16.40657404,-0.00000148,0.99024462,0.66538087,-0.35549371,8.69760324,21.30911417,-0.00000148,0.98408710,0.84541489,-0.65413038,0.44920573,23.01149084,-0.00000148,0.98095219,0.95682787,-0.85878640,-11.35305812,20.02044093,-0.00000148,0.99766583,0.50171674,-0.12640607,-18.48557590,13.71173247,-0.00000148,0.98288572,0.88635508,-0.72772325
114,5.70000000,0.95000000,0.95000000,0.10904119,-0.05000000,-22.91841388,2.79965845,-0.00000138,0.95082113,0.90764982,-0.77431912,-21.03646931,-9.51572796,-0.00000138,0.95597042,0.70745560,-0.42724630,-16.93179128,-15.69636857,-0.00000138,0.96693641,0.42260378,-0.03747640,-5.57615983,-22.40505644,-0.00000138,0.95703999,0.67216909,-0.37154459,4.61929421,-22.62175771,-0.00000138,0.95614032,0.70171959,-0.41806952,13.99574155,-18.36289593,-0.00000138,0.95884344,0.61689109,-0.28804941,19.33214901,-12.62264405,-0.00000138,0.96609112,0.43940856,-0.05610121,23.00695382,-1.94151246,-0.00000138,0.95209356,0.85306676,-0.67484621,21.06199203,9.45873726,-0.00000138,0.95964784,0.59383249,-0.25466031,15.78720595,16.84730641,-0.00000138,0.96370535,0.49084508,-0.11700436,9.54885417,21.02087671,-0.00000138,0.96889155,0.38632913,0.00041168,-3.69834688,22.79016461,-0.00000138,0.96276347,0.51290645,-0.14481308,-13.99120594,18.36648274,-0.00000138,0.95628360,0.69692135,-0.41042902,-19.02805670,13.07770979,-0.00000138,0.94994037,0.94762774,-0.84927011
115,5.75000000,0.95833333,0.95833333,0.20354743,0.05000000,-23.10479697,-1.52928942,-0.00000127,0.94049121,0.66366608,-0.36392607,-21.38678098,-8.87479231,-0.00000127,0.94809206,0.42865134,-0.04767542,-14.03158185,-18.41986612,-0.00000127,0.93703039,0.81353710,-0.61175516,-4.87739583,-22.63563998,-0.00000127,0.94546539,0.49779061,-0.12980268,5.88227002,-22.39586677,-0.00000127,0.93746824,0.79271878,-0.57555077,14.96091796,-17.67296571,-0.00000127,0.94460102,0.52308149,-0.16232020,21.46051895,-8.69564546,-0.00000127,0.94170765,0.61825611,-0.29520544,23.14452368,0.71211987,-0.00000127,0.93739134,0.79633361,-0.58179836,20.15095635,11.40652171,-0.00000127,0.94081085,0.65139781,-0.34504450,14.04819552,18.40679789,-0.00000127,0.94502207,0.51059410,-0.14610804,4.76547437,22.65947653,-0.00000127,0.94522975,0.50455275,-0.13837382,-3.87136093,22.82912272,-0.00000127,0.94812430,0.42786959,-0.04680744,-13.64444345,18.70792046,-0.00000127,0.94766624,0.43912235,-0.05943791,-20.75038254,10.27620778,-0.00000127,0.93591189,0.86942246,-0.71154161
116,5.80000000,0.96666667,0.96666667,0.24821816,0.05000000,-23.00917449,-3.08687172,-0.00000116,0.93597617,0.74927706,-0.50802499,-20.16771799,-11.49854380,-0.00000116,0.93373035,0.87265344,-0.72469496,-11.60692751,-20.10540307,-0.00000116,0.93860196,0.62819339,-0.31520197,-3.78600361,-22.90434047,-0.00000116,0.94347707,0.45533709,-0.08193763,5.86601306,-22.46177899,-0.00000116,0.94439610,0.42886599,-0.05148788,15.99657233,-16.82446201,-0.00000116,0.93419389,0.84551752,-0.67545035,21.75742846,-8.09734390,-0.00000116,0.93435452,0.83632491,-0.65896429,23.20883787,-0.53836219,-0.00000116,0.94588248,0.38946959,-0.00922933,19.29177786,12.91410377,-0.00000116,0.93971978,0.58314851,-0.24921043,11.61212136,20.10243471,-0.00000116,0.93747043,0.67759396,-0.39128316,3.29901998,22.97955428,-0.00000116,0.94273905,0.47785622,-0.10905696,-4.47952093,22.77879901,-0.00000116,0.94606174,0.38498595,-0.00466534,-17.00278186,15.80679641,-0.00000116,0.93732477,0.68424813,-0.40181239,-22.02408199,7.34067397,-0.00000116,0.94070813,0.54618739,-0.19765075
117,5.85000000,0.97500000,0.97500000,0.23211643,-0.05000000,-22.99851582,-3.53733110,-0.00000105,0.94857075,0.46243296,-0.09421901,-18.14129775,-14.57179939,-0.00000105,0.94484163,0.59441700,-0.27035619,-13.72417116,-18.79074013,-0.00000105,0.95165321,0.37693493,0.00025734,-0.67100663,-23.25926243,-0.00000105,0.94055648,0.79739887,-0.59693258,6.90711205,-22.22014927,-0.00000105,0.93781658,0.96510293,-0.90669440,17.95833829,-14.79667815,-0.00000105,0.94108287,0.76889794,-0.54761140,22.40161424,-6.29380893,-0.00000105,0.94777101,0.48784447,-0.12549378,23.10370184,2.76808185,-0.00000105,0.93857455,0.91524131,-0.81129962,19.33194900,12.95064153,-0.00000105,0.93904062,0.88595128,-0.75651972,11.50619236,20.22503315,-0.00000105,0.94845721,0.46595298,-0.09846958,0.80509445,23.25502324,-0.00000105,0.94716350,0.50814185,-0.15142900,-9.45085986,21.26322600,-0.00000105,0.94049426,0.80084169,-0.60296012,-18.33124007,14.33211443,-0.00000105,0.94346509,0.65283834,-0.35813031,-22.72874218,4.98479862,-0.00000105,0.94410200,0.62508061,-0.31574405
118,5.90000000,0.98333333,0.98333333,0.15918450,0.05000000,-22.70375097,-5.31352138,-0.00000093,0.94962662,0.87513470,-0.74382588,-18.65098091,-13.99405687,-0.00000093,0.94880815,0.92114814,-0.83013771,-9.98786840,-21.07013662,-0.00000093,0.96029698,0.45584262,-0.09013179,0.30163865,-23.31529750,-0.00000093,0.94982428,0.86439495,-0.72402398,11.99769281,-19.99390930,-0.00000093,0.95499679,0.62798284,-0.32535220,18.76900712,-13.83544267,-0.00000093,0.95058155,0.82453250,-0.65170605,22.97701705,-3.96894879,-0.00000093,0.95115024,0.79588895,-0.60092619,22.78414515,4.95742146,-0.00000093,0.94924037,0.89653547,-0.78367592,18.30720876,14.44089889,-0.00000093,0.94935584,0.89008020,-0.77160129,8.39966639,21.75186000,-0.00000093,0.95259350,0.72785911,-0.48452529,-1.28126962,23.28205973,-0.00000093,0.95121720,0.79258687,-0.59513776,-10.41701059,20.86129550,-0.00000093,0.95999023,0.46428551,-0.10032177,-19.08401777,13.39795401,-0.00000093,0.95786898,0.52744277,-0.18123905,-22.72252627,5.23405842,-0.00000093,0.96059068,0.44791243,-0.08070298
119,5.95000000,0.99166667,0.99166667,0.04727866,-0.05000000,-21.79922546,-8.39895927,-0.00000082,0.97251812,0.77744714,-0.57525417,-16.51406243,-16.52438027,-0.00000082,0.98225662,0.48018395,-0.12392619,-9.80905929,-21.20283931,-0.00000082,0.98632930,0.39448148,-0.02425414,1.09015514,-23.33565940,-0.00000082,0.96907142,0.92581963,-0.84674613,12.79792570,-19.54431685,-0.00000082,0.98122962,0.50481584,-0.15553632,20.14665783,-11.82699666,-0.00000082,0.98049803,0.52318779,-0.17989909,23.03987679,-3.86505929,-0.00000082,0.98471057,0.42639847,-0.05939120,21.56218813,8.99031227,-0.00000082,0.97483995,0.69200400,-0.43146666,18.54335561,14.21001609,-0.00000082,0.98753416,0.37239238,-0.00143724,7.72669258,22.04694335,-0.00000082,0.98229815,0.47921553,-0.12270881,-3.01638947,23.16567820,-0.00000082,0.97181299,0.80558487,-0.62471491,-13.59529684,18.99795361,-0.00000082,0.97515390,0.68124685,-0.41408644,-19.71872431,12.52764487,-0.00000082,0.98252679,0.47392071,-0.11608755,-23.26333153,2.13658393,-0.00000082,0.97196994,0.79922872,-0.61345483
120,6.00000000,1.00000000,1.00000000,-0.07620266,0.05000000,-21.05299883,-10.21376817,-0.00000070,0.98580477,0.52403670,-0.18540756,-15.73173592,-17.32308059,-0.00000070,0.99844986,0.88455908,-0.77605378,-4.59443947,-22.94462700,-0.00000070,0.99286013,0.70370158,-0.45642020,4.27751191,-23.00536252,-0.00000070,0.98297211,0.46462716,-0.10848115,14.93477215,-18.01442168,-0.00000070,0.99381522,0.73196616,-0.50357736,19.44181073,-13.02282913,-0.00000070,0.99913200,0.97541004,-0.95112492,23.39972252,-0.04477285,-0.00000070,0.98542690,0.51572664,-0.17422359,22.46535097,6.54864842,-0.00000070,0.99852251,0.99978689,-0.99957381,15.05180568,17.91692778,-0.00000070,0.99680839,0.82745271,-0.67073042,4.50491038,22.96220049,-0.00000070,0.98912874,0.60263284,-0.29743116,-5.36904527,22.77551151,-0.00000070,0.98615907,0.53194028,-0.19616678,-12.95060349,19.48899383,-0.00000070,0.98070796,0.42167123,-0.05754575,-21.04873641,10.22356305,-0.00000070,0.99557787,0.78688937,-0.59829748,-23.29116547,2.24938446,-0.00000070,0.98028728,0.41410492,-0.04901515
121,6.05000000,1.00833333,1.00833333,-0.18102690,0.05000000,-20.43582797,-11.46310819,-0.00000058,0.96314022,0.81673376,-0.65819857,-15.98532211,-17.13100003,-0.00000058,0.94474777,0.36991478,-0.00512358,-4.33791036,-23.02628718,-0.00000058,0.96424337,0.85508231,-0.72833840,7.77580880,-22.10332389,-0.00000058,0.95874881,0.67918446,-0.42209332,15.94603960,-17.16784387,-0.00000058,0.95185076,0.50540340,-0.16472864,20.24600477,-11.79410554,-0.00000058,0.94470961,0.36928694,-0.00448758,23.37377863,1.64068679,-0.00000058,0.96273515,0.80305273,-0.63360734,19.81213189,12.50997134,-0.00000058,0.95861500,0.67534818,-0.41588375,14.51516473,18.39336874,-0.00000058,0.94803917,0.42790023,-0.06823644,2.60937205,23.28534543,-0.00000058,0.95571629,0.59696799,-0.29397184,-7.24639805,22.28258140,-0.00000058,0.96147344,0.76177369,-0.56083880,-16.38739195,16.74741282,-0.00000058,0.96051124,0.73161102,-0.50907472,-21.71076354,8.81207946,-0.00000058,0.95105813,0.48829927,-0.14234243,-23.43044607,0.13990740,-0.00000058,0.94755062,0.41879693,-0.05777899
122,6.10000000,1.01666667,1.01666667,-0.24152944,-0.05000000,-20.24700230,-11.84672975,-0.00000046,0.92859439,0.42058988,-0.06332804,-11.22311047,-20.59921943,-0.00000046,0.94173309,0.75573471,-0.55667554,-1.84219437,-23.38573098,-0.00000046,0.93180293,0.48660527,-0.14421260,9.57833519,-21.41358373,-0.00000046,0.93644979,0.59913973,-0.30220981,17.43454519,-15.69467177,-0.00000046,0.93303881,0.51447128,-0.18112019,22.71432505,-5.86050427,-0.00000046,0.93646971,0.59966961,-0.30300720,23.06770492,4.26228136,-0.00000046,0.94104692,0.73347218,-0.51834557,18.72292394,14.13287623,-0.00000046,0.93686319,0.61022527,-0.31898890,11.08562392,20.67353367,-0.00000046,0.94120026,0.73839464,-0.52676321,0.79821694,23.44459225,-0.00000046,0.94023400,0.70787509,-0.47511092,-8.29463922,21.94276774,-0.00000046,0.93129687,0.47559938,-0.13007036,-17.31861944,15.82249871,-0.00000046,0.94281951,0.79225173,-0.62095943,-21.69567974,8.92096366,-0.00000046,0.92770191,0.40374588,-0.04428974,-23.15498323,-3.75936710,-0.00000046,0.93277509,0.50840518,-0.17295442
123,6.15000000,1.02500000,1.02500000,-0.24289716,0.05000000,-19.05228332,-13.72193024,-0.00000033,0.94751126,0.89025838,-0.80902805,-9.06661125,-21.65849320,-0.00000033,0.93797191,0.58030563,-0.27901074,-3.36903010,-23.23632467,-0.00000033,0.95026359,0.99553777,-1.02487847,11.23657330,-20.61619248,-0.00000033,0.94225803,0.70465602,-0.47561075,18.11534720,-14.93708966,-0.00000033,0.94634098,0.84540565,-0.72456446,22.11313890,-7.89223221,-0.00000033,0.94945494,0.96960208,-0.96391098,22.81141065,5.56217772,-0.00000033,0.93463672,0.49785159,-0.16306966,19.43293542,13.17821099,-0.00000033,0.93023829,0.40553379,-0.04965717,9.85552982,21.31118800,-0.00000033,0.93469195,0.49912451,-0.16476116,3.40282042,23.23140127,-0.00000033,0.95023124,0.99694435,-1.02491894,-9.90125156,21.28961776,-0.00000033,0.94622627,0.84112263,-0.71662150,-18.89267724,13.94105667,-0.00000033,0.94348419,0.74448058,-0.54341981,-22.88119521,5.26787512,-0.00000033,0.93365635,0.47574637,-0.13422214,-22.54687947,-6.55210655,-0.00000033,0.93937213,0.61851686,-0.33682521
124,6.20000000,1.03333333,1.03333333,-0.18479517,0.05000000,-17.91510957,-15.19868200,-0.00000021,0.95149995,0.42157310,-0.07148667,-7.05794791,-22.40799955,-0.00000021,0.95964056,0.61827751,-0.34160788,1.51139048,-23.44426238,-0.00000021,0.96656996,0.84904815,-0.73841204,9.80157799,-21.35043899,-0.00000021,0.96908431,0.95077976,-0.93448387,19.46145467,-13.16046960,-0.00000021,0.95371789,0.46846698,-0.12884887,22.69575356,-6.07119428,-0.00000021,0.94899455,0.37383004,-0.01845947,23.03011129,4.63958552,-0.00000021,0.96926334,0.95843558,-0.94969503,17.97785069,15.12321990,-0.00000021,0.96785528,0.89972709,-0.83464942,7.26981046,22.34025751,-0.00000021,0.95775272,0.56631148,-0.26317757,0.31836115,23.49156148,-0.00000021,0.94981467,0.38887925,-0.03455073,-12.84865104,19.66819355,-0.00000021,0.96298553,0.72128187,-0.50966359,-20.15364636,12.07344137,-0.00000021,0.95766311,0.56394805,-0.25972075,-23.03567152,4.61619545,-0.00000021,0.95134755,0.41851563,-0.06792186,-22.88757812,-5.30209523,-0.00000021,0.95043319,0.40059645,-0.04748374
125,6.25000000,1.04166667,1.04166667,-0.08144889,0.05000000,-15.05402350,-18.04414482,-0.00000008,0.98692066,0.52298121,-0.20577058,-7.62770367,-22.22627981,-0.00000008,0.99819447,0.88785867,-0.81924847,5.20758573,-22.91486220,-0.00000008,0.98910665,0.58043959,-0.28888311,13.67352512,-19.11161463,-0.00000008,0.98500501,0.47701071,-0.14379503,19.22255416,-13.51588906,-0.00000008,0.99976161,0.95411548,-0.94905494,23.45384214,-1.45264439,-0.00000008,0.99663738,0.82627121,-0.70302002,21.96403208,8.35488275,-0.00000008,0.98337740,0.44092669,-0.09823406,15.17962547,17.93809993,-0.00000008,0.99505255,0.76767129,-0.59669018,9.17162157,21.63589530,-0.00000008,0.97990044,0.37215632,-0.01980816,-1.55430322,23.44718122,-0.00000008,0.99961961,0.94792827,-0.93673345,-14.00045852,18.87336679,-0.00000008,0.98602117,0.50090730,-0.17548408,-20.67238472,11.17456629,-0.00000008,0.98530728,0.48400624,-0.15295042,-23.49880737,-0.11050738,-0.00000008,0.99074796,0.62736807,-0.36101568,-22.80818262,-5.65858128,-0.00000008,0.97895573,0.35526987,-0.00241196
126,6.30000000,1.05000000,1.05000000,0.04183893,0.05000000,-14.01067810,-18.86683778,0.00000004,0.98399596,0.47826303,-0.14941204,-4.09631117,-23.14064950,0.00000004,0.97522663,0.77785514,-0.62133904,6.17970629,-22.67335699,0.00000004,0.97490855,0.79194316,-0.64680717,15.80917487,-17.38761594,0.00000004,0.98225681,0.52602176,-0.21439980,21.56689345,-9.33483125,0.00000004,0.97485330,0.79441760,-0.65130644,23.48756604,0.76862669,0.00000004,0.98408053,0.47606206,-0.14652854,20.21624943,11.98188701,0.00000004,0.98008504,0.59293148,-0.31266674,15.36638629,17.77994632,0.00000004,0.98698645,0.40664147,-0.06106804,4.71753487,23.02174408,0.00000004,0.98456859,0.46356975,-0.13035654,-4.48950655,23.06722838,0.00000004,0.98672828,0.41234734,-0.06767064,-13.64771467,19.13090450,0.00000004,0.98746517,0.39628305,-0.04928709,-21.16496206,10.21267813,0.00000004,0.98554641,0.43958306,-0.10025633,-23.42344493,-1.89828010,0.00000004,0.98085339,0.56827476,-0.27552787,-20.18205295,-12.03945316,0.00000004,0.97916631,0.62392334,-0.36079754
127,6.35000000,1.05833333,1.05833333,0.15488311,-0.05000000,-11.72917279,-20.35729855,0.00000017,0.95480957,0.74085672,-0.56185485,-5.82734712,-22.76035579,0.00000017,0.96626069,0.35835932,-0.01150843,9.11553255,-21.65409502,0.00000017,0.95768486,0.61530817,-0.35238778,16.26883974,-16.95042854,0.00000017,0.96277722,0.44531521,-0.11104398,22.45689138,-6.90515227,0.00000017,0.95480962,0.74085447,-0.56185089,23.40243473,2.07803035,0.00000017,0.96288812,0.44222438,-0.10719318,19.59108168,12.96849663,0.00000017,0.96094787,0.49976575,-0.18227333,13.87722390,18.95823414,0.00000017,0.96440767,0.40210304,-0.05922432,4.43829708,23.07148631,0.00000017,0.96461280,0.39699164,-0.05339271,-7.76880362,22.17293297,0.00000017,0.95336384,0.81406767,-0.69409165,-16.69944528,16.52636731,0.00000017,0.96178660,0.47396801,-0.14774431,-21.77544228,8.82168798,0.00000017,0.96371406,0.41991272,-0.08004583,-23.49233561,0.31933674,0.00000017,0.96593320,0.36570514,-0.01916494,-19.16698216,-13.58747334,0.00000017,0.95878604,0.57341650,-0.28796425
128,6.40000000,1.06666667,1.06666667,0.23000651,0.05000000,-12.29835833,-20.00335012,0.00000029,0.94752998,0.39729952,-0.05705294,0.51227323,-23.47573328,0.00000029,0.93864446,0.71027497,-0.51463937,7.00667524,-22.41186312,0.00000029,0.94870291,0.36858506,-0.02527863,18.45299063,-14.52097026,0.00000029,0.93781892,0.75054528,-0.58520869,22.96331099,-4.90492023,0.00000029,0.93818060,0.73261027,-0.55350557,23.44549026,1.29437985,0.00000029,0.93383069,0.98253813,-1.03073215,18.05344490,15.01484269,0.00000029,0.93856250,0.71416816,-0.52136406,10.01047794,21.24073500,0.00000029,0.94343495,0.51781393,-0.21154115,-0.09992016,23.48124337,0.00000029,0.94365999,0.51026695,-0.20096629,-9.32832504,21.54882461,0.00000029,0.93626596,0.83305344,-0.73642689,-15.82272495,17.35012620,0.00000029,0.94901954,0.36121937,-0.01748187,-22.81127464,5.56921559,0.00000029,0.93700081,0.79286535,-0.66169751,-23.44035850,-1.39115582,0.00000029,0.94919263,0.35725912,-0.01335175,-17.99750749,-15.08200488,0.00000029,0.94236401,0.55539897,-0.26581290
